"email","leadsource","cost"
"email27584@yahoo.com","MonsterCommunities","76.86"
"email27585@adamfergusonphoto.com","WorldPoliticsBanner","5.67"
"email27586@gmail.com","Web","0"
"email27587@live.com","Web","0"
"email27588@gmail.com","optimalfacebook","29.08"
"email27589@yahoo.com","Unknown","32.19"
"email27590@gmail.com","Unknown","95.55"
"email27591@gmail.com","Unknown","52.29"
"email27592@hotmail.com","Web","0"
"email27593@gmail.com","ForeignAffairsBanner","8.12"
"email27594@gmail.com","optimalfacebook","39.89"
"email27595@hotmail.com","Direct Apply","0"
"email27596@hotmail.com","MonsterCommunities","139.9"
"email27597@yahoo.ca","WorldPoliticsBanner","108.83"
"email27598@yahoo.com","GradGoal","191.5"
"email27599@gmail.com","ClassesUSAEQ","25.07"
"email27600@hotmail.com","Unknown","7.19"
"email27601@gmail.com","Web","0"
"email27602@gmail.com","Web","0"
"email27603@hotmail.com","ppcalinkedin","114.72"
"email27604@yahoo.com","optimalfacebookintl","70.95"
"email27605@hotmail.com","optimalfacebookintl","125.68"
"email27606@gmail.com","ppcalinkedin","7.99"
"email27607@gmail.com","optimalfacebook","49.54"
"email27608@yahoo.com","ClassesUSAEQ","16.13"
"email27609@aol.com","Unknown","43.18"
"email27610@hotmail.com","Web","0"
"email27611@yahoo.com","Direct Apply","0"
"email27612@gmail.com","Web","0"
"email27613@fullsail.edu","ForeignAffairsBanner","95.91"
"email27614@gmail.com","ForeignAffairsBanner","53.25"
"email27615@purdomproperty.com","Unknown","69.57"
"email27616@yahoo.com","optimalfacebook","24.92"
"email27617@gmail.com","optimalfacebook","73.69"
"email27618@gmail.com","Direct Apply","0"
"email27619@wind2share.com","Web","0"
"email27620@csu.edu.au","optimalfacebookintl","66.25"
"email27621@acu.edu","optimalfacebook","49.22"
"email27622@gmail.com","optimalfacebook","90.38"
"email27623@hotmail.com","optimalfacebookintl","109.59"
"email27624@gmail.com","Web","0"
"email27625@me.com","optimalfacebookintl","31.41"
"email27626@yahoo.com","ForeignAffairsBanner","37.34"
"email27627@gmail.com","ForeignAffairsBanner","97.27"
"email27628@gmail.com","Unknown","43.54"
"email27629@yahoo.com","Web","0"
"email27630@yahoo.com","Direct Apply","0"
"email27631@american.edu","Direct Apply","0"
"email27632@live.in","DiplomatBanner","76.76"
"email27633@yahoo.com","GradGoal","14.87"
"email27634@yahoo.com","Web","0"
"email27635@gmail.com","ForeignAffairsBanner","98.05"
"email27636@yahoo.com","Monster","33.4"
"email27637@gmail.com","Unknown","51.93"
"email27638@gmail.com","Unknown","34.44"
"email27639@hotmail.com","Direct Apply","0"
"email27640@aol.com","Unknown","117.32"
"email27641@gmail.com","Web","0"
"email27642@gmail.com","ForeignAffairsBanner","137.57"
"email27643@ymail.com","ForeignAffairsBanner","27.37"
"email27644@gmail.com","Web","0"
"email27645@gmail.com","Web","0"
"email27646@gmail.com","Web","0"
"email27647@hawk.iit.edu","Monster","10.07"
"email27648@gmail.com","ForeignAffairsNL","12.97"
"email27649@gmail.com","ForeignAffairsNL","45.05"
"email27650@gmail.com","ForeignAffairsNL","5.57"
"email27651@psopk.com","Web","0"
"email27652@gmail.com","Web","0"
"email27653@brooklynbp.nyc.gov","SisterCitiesScholSite","119.13"
"email27654@live.co.uk","Web","0"
"email27655@hotmail.com","Direct Apply","0"
"email27656@gmail.com","FacebookCPL","139.24"
"email27657@yahoo.com","FacebookCPL","96.44"
"email27658@umbc.edu","facebookcpc","0.38"
"email27659@gmail.com","GDNRmkText","127.45"
"email27660@gmail.com","ForeignAffairsNL","20.32"
"email27661@yahoo.com","ForeignAffairsNL","10.26"
"email27662@vodafone.com","Web","0"
"email27663@yahoo.com","Direct Apply","0"
"email27664@gmail.com","Web","0"
"email27665@yahoo.fr","ForeignAffairsNL","45.18"
"email27666@yahoo.com.tw","ForeignAffairsNL","99.03"
"email27667@hotmail.com","ForeignAffairsNL","191.53"
"email27668@nigeriabrazil.org","ForeignAffairsNL","5.7"
"email27669@gmail.com","ForeignAffairsNL","28.32"
"email27670@hotmail.com","ForeignAffairsNL","31.85"
"email27671@outlook.com","ForeignAffairsNL","51.07"
"email27672@gmail.com","Web","0"
"email27673@hotmail.com","ForeignAffairsNL","166.31"
"email27674@gmail.com","Web","0"
"email27675@yahoo.com","ForeignAffairsNL","11.05"
"email27676@me.com","Web","0"
"email27677@hotmail.com","Web","0"
"email27678@rhodes.aegean.gr","ForeignAffairsNL","21.09"
"email27679@hotmail.com","ForeignAffairsNL","28.53"
"email27680@iadb.org","Direct Apply","0"
"email27681@gmail.com","ForeignAffairsNL","70.58"
"email27682@yahoo.com","Web","0"
"email27683@umbc.edu","Web","0"
"email27684@yahoo.fr","Web","0"
"email27685@yahoo.com.au","ForeignAffairsNL","96.2"
"email27686@gmail.com","Web","0"
"email27687@student.shu.edu","Web","0"
"email27688@gmail.com","Web","0"
"email27689@gmail.com","Web","0"
"email27690@gmail.com","ForeignAffairsNL","167.67"
"email27691@gmail.com","Direct Apply","0"
"email27692@gmail.com","ForeignAffairsNL","61.81"
"email27693@gmail.com","Web","0"
"email27694@gmail.com","Unknown","7.16"
"email27695@gmail.com","Web","0"
"email27696@gmail.com","Direct Apply","0"
"email27697@gmail.com","Web","0"
"email27698@yahoo.com","Web","0"
"email27699@gmail.com","ForeignAffairsNL","17.29"
"email27700@live.com","ForeignAffairsNL","83.37"
"email27701@yahoo.com","ForeignAffairsNL","67.97"
"email27702@gmail.com","Web","0"
"email27703@gmail.com","Web","0"
"email27704@yahoo.com","FacebookCPL","59.28"
"email27705@yahoo.com","FacebookCPL","97.55"
"email27706@hotmail.com","FacebookCPL","17.59"
"email27707@gmail.com","FacebookCPL","81.19"
"email27708@yahoo.com","Unknown","74.35"
"email27709@gmail.com","linkedinspcpc","88.76"
"email27710@gmail.com","Web","0"
"email27711@gmail.com","ForeignAffairsNL","40.73"
"email27712@gmail.com","ForeignAffairsNL","40.25"
"email27713@gmail.com","ForeignAffairsNL","89.8"
"email27714@msn.com","ForeignAffairsNL","91.22"
"email27715@gmail.com","Web","0"
"email27716@gmail.com","ForeignAffairsNL","4.59"
"email27717@gmail.com","Web","0"
"email27718@hotmail.com","ForeignAffairsNL","91.66"
"email27719@icloud.com","ForeignAffairsNL","40.19"
"email27720@gmail.com","ForeignAffairsNL","25.44"
"email27721@gmail.com","ForeignAffairsNL","44.43"
"email27722@yahoo.ro","ForeignAffairsNL","60.64"
"email27723@yahoo.com","Web","0"
"email27724@gmail.com","ForeignAffairsNL","10.75"
"email27725@mail.ru","ForeignAffairsNL","26.77"
"email27726@yahoo.com","Web","0"
"email27727@gmail.com","ForeignAffairsNL","78.47"
"email27728@hotmail.com","ForeignAffairsNL","41.5"
"email27729@gmail.com","nmfascholsite","9.48"
"email27730@hotmail.com","Unknown","6.49"
"email27731@gmail.com","facebookcpc","45.97"
"email27732@gmail.com","GDNRmkText","43.26"
"email27733@gmail.com","Unknown","4.12"
"email27734@gmail.com","Unknown","92.92"
"email27735@gmail.com","Web","0"
"email27736@gmail.com","Web","0"
"email27737@yahoo.com","Web","0"
"email27738@gmail.com","Unknown","112.98"
"email27739@gmail.com","ForeignAffairsNL","24.49"
"email27740@gmail.com","Direct Apply","0"
"email27741@gmail.com","Web","0"
"email27742@yahoo.com","Web","0"
"email27743@hotmail.com","Web","0"
"email27744@hotmail.com","facebookcpc","52.01"
"email27745@yahoo.com","facebookcpc","85.76"
"email27746@yahoo.co.uk","Unknown","31.25"
"email27747@gmail.com","ForeignAffairsNL","146.56"
"email27748@gmail.com","facebookcpc","16.65"
"email27749@gmail.com","Direct Apply","0"
"email27750@gmail.com","Web","0"
"email27751@gmail.com","Web","0"
"email27752@yahoo.com","Unknown","26.73"
"email27753@gmail.com","FacebookCPL","73.68"
"email27754@gmail.com","FacebookCPL","43.49"
"email27755@gmail.com","ForeignAffairsNL","22.46"
"email27756@gmail.com","FacebookCPL","82.86"
"email27757@aol.com","FacebookCPL","89.66"
"email27758@hotmail.com","FacebookCPL","76.16"
"email27759@juno.com","FacebookCPL","57.85"
"email27760@gmail.com","Web","0"
"email27761@gmail.com","Web","0"
"email27762@gmail.com","Web","0"
"email27763@gmail.com","Web","0"
"email27764@gmail.com","ForeignAffairsNL","7.32"
"email27765@gmail.com","Direct Apply","0"
"email27766@me.com","linkedinspcpc","53.6"
"email27767@gmail.com","ForeignAffairsNL","45.37"
"email27768@live.nl","ForeignAffairsNL","56.04"
"email27769@yahoo.com","facebookcpc","96.94"
"email27770@gmail.com","linkedinspcpc","47.43"
"email27771@gmail.com","Unknown","56.04"
"email27772@gmail.com","Web","0"
"email27773@aol.com","ForeignAffairsNL","61.91"
"email27774@gmail.com","ForeignAffairsNL","89.34"
"email27775@icloud.com","ForeignAffairsNL","96.54"
"email27776@gmail.com","ForeignAffairsNL","83.26"
"email27777@mail.usf.edu","Web","0"
"email27778@gmail.com","Unknown","35.66"
"email27779@gmail.com","Web","0"
"email27780@gmail.com","facebookcpc","11.72"
"email27781@uasad.com","Unknown","24.96"
"email27782@gmail.com","facebookcpc","2.62"
"email27783@yahoo.com","Web","0"
"email27784@gmail.com","facebookcpc","4.2"
"email27785@gmail.com","ForeignAffairsNL","90.11"
"email27786@icloud.com","Web","0"
"email27787@gmail.com","Web","0"
"email27788@outlook.com","Web","0"
"email27789@gmail.com","ForeignAffairsNL","142.34"
"email27790@hotmail.com","ForeignAffairsNL","51.83"
"email27791@gmail.com","facebookcpc","37.44"
"email27792@gmail.com","ForeignAffairsNL","104.67"
"email27793@gmail.com","Unknown","43.89"
"email27794@yahoo.fr","facebookcpc","104.55"
"email27795@msn.com","Web","0"
"email27796@gmail.com","linkedinspcpc","40.41"
"email27797@gmail.com","Web","0"
"email27798@gmail.com","ForeignAffairsNL","16.9"
"email27799@gmail.com","ForeignAffairsNL","83.16"
"email27800@gmail.com","ForeignAffairsNL","92.13"
"email27801@gmail.com","Web","0"
"email27802@gmail.com","ForeignAffairsNL","44.11"
"email27803@yahoo.com","facebookcpc","19.38"
"email27804@gmail.com","ForeignAffairsNL","61.34"
"email27805@gmail.com","facebookcpc","7.48"
"email27806@carahsoft.com","facebookcpc","7.87"
"email27807@disctech.net","ForeignAffairsNL","14.64"
"email27808@yahoo.com","Web","0"
"email27809@gmail.com","Web","0"
"email27810@iri.org","ForeignAffairsNL","27.15"
"email27811@melco-crown.com","ForeignAffairsNL","48.1"
"email27812@gmail.com","ForeignAffairsNL","15.37"
"email27813@yahoo.com","Direct Apply","0"
"email27814@outlook.com","ForeignAffairsNL","75.64"
"email27815@drake.edu","ForeignAffairsNL","45.24"
"email27816@hotmail.com","ForeignAffairsNL","29.29"
"email27817@gmail.com","ForeignAffairsNL","1.41"
"email27818@yahoo.fr","ForeignAffairsNL","129.92"
"email27819@yahoo.com","ForeignAffairsNL","53.16"
"email27820@gmail.com","nscsscholemail","1.55"
"email27821@yahoo.com","ForeignAffairsNL","108.76"
"email27822@gmail.com","Unknown","47.4"
"email27823@gmail.com","ForeignAffairsNL","97.92"
"email27824@gmail.com","ForeignAffairsNL","192.3"
"email27825@gmail.com","ForeignAffairsNL","124.66"
"email27826@gmail.com","ForeignAffairsNL","88.71"
"email27827@gmail.com","Unknown","79.83"
"email27828@gmail.com","Direct Apply","0"
"email27829@gmail.com","Direct Apply","0"
"email27830@gmail.com","Direct Apply","0"
"email27831@buffalo.edu","Unknown","49.43"
"email27832@gmail.com","Direct Apply","0"
"email27833@yahoo.com","ForeignAffairsNL","45.69"
"email27834@yahoo.com","Web","0"
"email27835@gmail.com","ForeignAffairsNL","1.98"
"email27836@gmail.com","Web","0"
"email27837@gmail.com","ForeignAffairsNL","13.07"
"email27838@gmail.com","linkedinspcpc","12.5"
"email27839@gmail.com","ForeignAffairsNL","11.19"
"email27840@gmail.com","Web","0"
"email27841@hotmail.com","Web","0"
"email27842@facebook.com","Direct Apply","0"
"email27843@gmail.com","Unknown","149.53"
"email27844@gmail.com","GRE","23.97"
"email27845@gmail.com","ForeignAffairsNL","61.02"
"email27846@hotmail.com","ForeignAffairsNL","38.78"
"email27847@gmail.com","ForeignAffairsNL","17.5"
"email27848@gmail.com","ForeignAffairsNL","18.18"
"email27849@gmail.com","Web","0"
"email27850@icloud.com","ForeignAffairsNL","70.82"
"email27851@yahoo.com","GRE","61.65"
"email27852@gmail.com","Web","0"
"email27853@gmail.com","Web","0"
"email27854@gmail.com","ForeignAffairsNL","116.74"
"email27855@gmail.com","Unknown","66.64"
"email27856@guilford.edu","ForeignAffairsNL","71.74"
"email27857@fastmail.fm","linkedinspcpc","197.21"
"email27858@shsu.edu","Web","0"
"email27859@vt.edu","GRE","81.23"
"email27860@yahoo.com","Web","0"
"email27861@gmail.com","ForeignAffairsNL","37.25"
"email27862@yahoo.com","pcdnflatemail","125.74"
"email27863@gmail.com","ForeignAffairsNL","27.53"
"email27864@gmail.com","facebookcpc","85.96"
"email27865@optimum.net","search_brand_google","11.58"
"email27866@gmail.com","Unknown","170.58"
"email27867@gmail.com","ForeignAffairsNL","83.98"
"email27868@yahoo.com","Unknown","10.92"
"email27869@hallsby.com","Web","0"
"email27870@gmail.com","Direct Apply","0"
"email27871@gmail.com","Web","0"
"email27872@gmail.com","Unknown","121.21"
"email27873@gmail.com","linkedinspcpc","20.39"
"email27874@yahoo.com","Web","0"
"email27875@yahoo.com","Web","0"
"email27876@gmail.com","ForeignAffairsNL","81.39"
"email27877@gmail.com","Web","0"
"email27878@gmail.com","ForeignAffairsNL","124.11"
"email27879@hotmail.com","Direct Apply","0"
"email27880@gmail.com","Web","0"
"email27881@yahoo.com","Web","0"
"email27882@gmail.com","Web","0"
"email27883@gmail.com","GDNRmkText","39.08"
"email27884@gmail.com","Web","0"
"email27885@gmail.com","facebookcpc","140.42"
"email27886@gmail.com","footprintscplsite","74.7"
"email27887@hotmail.com","Web","0"
"email27888@gmail.com","Unknown","50.95"
"email27889@vt.edu","Web","0"
"email27890@gmail.com","ForeignAffairsNL","70.5"
"email27891@gmail.com","Unknown","73.65"
"email27892@kjkjh.com","wotrpodcast","86.33"
"email27893@yahoo.com","Unknown","96.72"
"email27894@hotmail.com","Web","0"
"email27895@gmail.com","Web","0"
"email27896@msn.com","linkedinspcpc","89.07"
"email27897@gmail.com","Direct Apply","0"
"email27898@gmail.com","Direct Apply","0"
"email27899@yahoo.com","Web","0"
"email27900@gmail.com","Web","0"
"email27901@yahoo.com","Direct Apply","0"
"email27902@gmail.com","ForeignAffairsNL","143.55"
"email27903@gmail.com","Web","0"
"email27904@worcester.edu","Unknown","27.61"
"email27905@gmail.com","Web","0"
"email27906@gmail.com","Web","0"
"email27907@163.com","GRE","54.71"
"email27908@gmail.com","Unknown","95.44"
"email27909@yahoo.com","ForeignAffairsNL","115.14"
"email27910@yahoo.ca","facebookcpc","25.81"
"email27911@gmail.com","ForeignAffairsNL","45.17"
"email27912@wne.edu","Unknown","49.1"
"email27913@msn.com","FacebookCPL","53.07"
"email27914@gmail.com","Web","0"
"email27915@yahoo.com","Web","0"
"email27916@yahoo.com","Web","0"
"email27917@yahoo.com","Direct Apply","0"
"email27918@gmail.com","Web","0"
"email27919@hotmail.com","Web","0"
"email27920@gmail.com","ForeignAffairsNL","58.29"
"email27921@gmail.com","Web","0"
"email27922@icloud.com","Web","0"
"email27923@iadb.org","Unknown","39.1"
"email27924@hotmail.com","Web","0"
"email27925@gmail.com","Web","0"
"email27926@hotmail.com","Web","0"
"email27927@fulbrightmail.org","Web","0"
"email27928@gmail.com","Web","0"
"email27929@g.holycross.edu","facebookcpc","23.32"
"email27930@gmail.com","Unknown","248.56"
"email27931@gmu.edu","Web","0"
"email27932@gmail.com","Web","0"
"email27933@gmail.com","Unknown","15.6"
"email27934@yahoo.com","Web","0"
"email27935@gmail.com","facebookcpc","11.61"
"email27936@ndu.edu","Unknown","104.56"
"email27937@gmail.com","Web","0"
"email27938@gmail.com","Web","0"
"email27939@gmail.com","Unknown","82.42"
"email27940@yahoo.com","Web","0"
"email27941@gmail.com","facebookcpc","177.19"
"email27942@carolinas.org","Unknown","121.52"
"email27943@hotmail.com","facebookcpc","32.38"
"email27944@octapic.org","search_nonbrand_google","328.1"
"email27945@gmail.com","Web","0"
"email27946@gmail.com","Unknown","62.55"
"email27947@gmail.com","Web","0"
"email27948@gmail.com","facebookcpc","134.79"
"email27949@gmail.com","Web","0"
"email27950@yahoo.com","Unknown","23.46"
"email27951@gmail.com","Web","0"
"email27952@gmail.com","Web","0"
"email27953@gmail.com","Web","0"
"email27954@cnu.edu","Web","0"
"email27955@presby.edu","Web","0"
"email27956@gmail.com","Web","0"
"email27957@gmail.com","Web","0"
"email27958@gmail.com","facebookcpc","3.1"
"email27959@gmail.com","Web","0"
"email27960@outlook.com","facebookcpc","54.07"
"email27961@yahoo.com","linkedinspcpc","59.57"
"email27962@yahoo.com","Web","0"
"email27963@gmail.com","Direct Apply","0"
"email27964@email.arizona.edu","Web","0"
"email27965@hotmail.com","Web","0"
"email27966@gmail.com","facebookcpc","152.72"
"email27967@ucsd.edu","Web","0"
"email27968@yahoo.com","Direct Apply","0"
"email27969@gmail.com","Web","0"
"email27970@gmail.com","Web","0"
"email27971@gmail.com","Web","0"
"email27972@yahoo.com","FacebookCPL","99.72"
"email27973@gmail.com","FacebookCPL","59.82"
"email27974@robwilliamsministries.com","FacebookCPL","135.46"
"email27975@gmail.com","FacebookCPL","143.22"
"email27976@gmail.com","ForeignAffairsNL","114.62"
"email27977@live.com","GDNRmkText","20.48"
"email27978@yahoo.fr","Web","0"
"email27979@gmail.com","facebookcpc","84.57"
"email27980@aol.com","facebookcpc","16.58"
"email27981@gmail.com","facebookcpc","112.87"
"email27982@gmail.com","Web","0"
"email27983@gmail.com","Web","0"
"email27984@gmail.com","facebookcpc","31.32"
"email27985@hotmail.com","Web","0"
"email27986@mac.com","facebookcpc","186.51"
"email27987@gmail.com","Web","0"
"email27988@gmail.com","Web","0"
"email27989@gmail.com","Web","0"
"email27990@gmail.com","Unknown","16.82"
"email27991@mail.com","Unknown","23.23"
"email27992@gmail.com","Direct Apply","0"
"email27993@gmail.com","facebookcpc","16.06"
"email27994@yahoo.com","Web","0"
"email27995@gmail.com","Unknown","70.65"
"email27996@gmail.com","facebookcpc","14.22"
"email27997@yahoo.com","Web","0"
"email27998@googlemail.com","Web","0"
"email27999@gmail.com","LinkedInCPC","133.17"
"email28000@att.net","linkedinspcpc","16.31"
"email28001@verizon.net","Web","0"
"email28002@gmail.com","Web","0"
"email28003@gmail.com","Web","0"
"email28004@gmail.com","Direct Apply","0"
"email28005@yahoo.com","Unknown","155.34"
"email28006@ymail.com","Unknown","15.9"
"email28007@gmail.com","Web","0"
"email28008@gmail.com","Direct Apply","0"
"email28009@gmail.com","Unknown","151.38"
"email28010@me.com","edassistscholsite","7.11"
"email28011@gmail.com","facebookcpc","122.66"
"email28012@gmail.com","Unknown","99.03"
"email28013@hotmail.com","facebookcpc","72.45"
"email28014@gmail.com","Unknown","55.62"
"email28015@gmail.com","Web","0"
"email28016@nyu.edu","Web","0"
"email28017@hotmail.com","pcdnflatemail","43.7"
